SourceCode,SourceDescription,SourceTermStatus,TargetSourceCode,TargetDescription,TargetTermStatus,TargetDomain,IsRestricted,Source Archetype ID,Source Archetype Node ID,Source Archetype Path,Source Archetype Reference Node ID
4439,Non-substitution reason,Active,104703-4,Medication non-substitution reason,Active,General,False,s2-EHR-Order.medication_order.v3.1.0,id155,/activities[id2]/description[id130]/items[id155],
4032,Notifiable condition,Active,77993-4,State notifiable condition case identifier,Active,General,False,s2-EHR-Node.notifiable_condition.v0.0.1-alpha,id1,/,
4036,Notifiable condition,Active,77993-4,State notifiable condition case identifier,Active,General,False,s2-EHR-Node.notifiable_condition.v0.0.1-alpha,id7,/items[id7],
3447,Number affected,Active,104899-0,Number affected by condition Family member,Active,General,False,s2-EHR-Node.family_prevalence.v1.0.5,id35,/items[id32]/items[id35],
3449,Number eligible,Active,104892-5,Number of potentially affected by condition Family member,Active,General,False,s2-EHR-Node.family_prevalence.v1.0.5,id55,/items[id32]/items[id55],
4238,Number of containers,Active,42185-9,Number of specimens obtained Num Pt Qn,Active,Lab Test,False,s2-EHR-Node.specimen.v1.1.2,id81,/items[id81],
1506,Number of household members,Active,86639-2,Household size Patient Num Pt Qn,Active,General,False,s2-EHR-Assessment.living_arrangement.v0.0.1-alpha,id8,/data[id8],
4689,Nutrition,Active,73785-8,Nutrition [NSRAS],Active,General,False,s2-EHR-Score.braden_scale_q.v0.0.1-alpha,id21,/data[id21],
4699,Nutrition,Active,38225-9,Nutrition intake pattern Patient Find Pt Ord Observed.Braden scale,Active,General,False,s2-EHR-Score.braden_scale.v1.2.1,id21,/data[id21],
1407,Nutrition status,Active,75305-3,Nutrition status Patient Find Pt Nom,Active,General,False,s2-EHR-Assessment.food_nutrition_summary.v0.0.1-alpha,id3,/data[id3],
4107,Occurrence,Active,104887-5,Problem occurrence Narrative,Active,General,False,s2-EHR-Node.problem_qualifier.v2.0.0,id72,/items[id72],
1158,Onset of first reaction,Active,104914-7,Date first reaction,Active,General,False,s2-EHR-Assessment.adverse_reaction_risk.v2.0.0,id134,/data[id134],
1155,Onset of last reaction,Active,66947-3,Date last reaction Patient Date Pt Qn PhenX,Active,General,False,s2-EHR-Assessment.adverse_reaction_risk.v2.0.0,id118,/data[id118],
2789,Onset of reaction,Active,76425-8,Date of onset Patient Date Pt Qn Reported,Active,General,False,s2-EHR-Node.adverse_reaction_event.v1.0.0,id9,/items[id9],
1513,Onset of use,Active,91381-4,Date medication started Patient Date Pt Qn Reported,Active,General,False,s2-EHR-Assessment.medication_summary.v1.0.1,id10,/data[id10],
4464,Order Body site,Active,39111-0,Body site Patient Anat Pt Nom,Active,General,False,s2-EHR-Order.medication_order.v3.1.0,id93,/activities[id2]/description[id93],
4467,Order identifier,Active,104756-2,Order identifier,Active,General,False,s2-EHR-Order.medication_order.v3.1.0,id5,/qualifiers[id5],
4510,Order identifier,Active,104756-2,Order identifier,Active,General,False,s2-EHR-Order.therapeutic_item_order.v0.0.1-alpha,id5,/qualifiers[id5],
4463,Order Route,Active,71468-3,Route Medication,Active,General,False,s2-EHR-Order.medication_order.v3.1.0,id92,/activities[id2]/description[id92],
4290,Order start date/time,Active,104782-8,Order start date,Active,General,False,s2-EHR-Node.therapeutic_direction.v1.3.0,id179,/items[id179],
4502,Order stop date time,Active,104748-9,Medication order stop [Date],Active,General,False,s2-EHR-Order.therapeutic_item_order.v0.0.1-alpha,id14,/activities[id2]/description[id14],
4291,Order stop date/time,Active,104748-9,Medication order stop [Date],Active,General,False,s2-EHR-Node.therapeutic_direction.v1.3.0,id180,/items[id180],
4059,Organization,Active,90055-5,Organization contact information panel Organization - Pt -,Active,General,False,s2-EHR-Node.organization.v1.0.1,id1,/,
5560,Organization name,Active,76469-6,Name Organization ID Pt Nom,Active,General,False,s2-Entity-Party_identity.organization_name.v0.0.1-alpha,id1,/,
2943,Other identifier,Active,104960-0,Device identifier of unspecified type,Active,General,False,s2-EHR-Node.device.v1.1.2,id25,/items[id25],
1105,Outcome,Active,104898-2,Event outcome Narrative,Active,General,False,s2-EHR-Admin_entry.episode_institution.v0.0.1-alpha,id7,/data[id7],
4456,Override reason,Active,104777-8,Medication safety override reason,Active,General,False,s2-EHR-Order.medication_order.v3.1.0,id163,/activities[id2]/description[id63]/items[id179]/items[id163],
4457,Overriden safety advice,Active,104725-7,Medication overridden safety advice Medication Narrative,Active,General,False,s2-EHR-Order.medication_order.v3.1.0,id172,/activities[id2]/description[id63]/items[id179]/items[id172],
4042,Paid employment status,Active,67875-5,Employment status - current Patient Type Pt Nom,Active,General,False,s2-EHR-Node.occupation_record.v1.1.0,id2,/items[id2],
4062,Parent organization,Active,104975-8,Parent organization [Identifier] Organization,Active,General,False,s2-EHR-Node.organization.v1.0.1,id22,/items[id22],s2-EHR-Node.organization.v1.0.1
4229,Parent specimen identifier,Active,89873-4,Unique identifier Initial sample ID Pt Nom,Active,Lab Test,False,s2-EHR-Node.specimen.v1.1.2,id4,/items[id4],
1561,Parity,Active,11977-6,Parity Patient Num Pt Qn Reported,Active,Procedure - Imaging,False,s2-EHR-Assessment.obstetric_summary.v1.0.1,id4,/data[id4],
4450,Parsable directions,Active,104818-0,Medication parsable directions [Type] in Medication,Active,General,False,s2-EHR-Order.medication_order.v3.1.0,id48,/activities[id2]/description[id48],
4426,Patient information,Active,74772-5,Patient Information [AHRQ],Active,General,False,s2-EHR-Order.medication_order.v3.1.0,id106,/activities[id2]/description[id106],
2757,Performing laboratory,Active,68994-3,Performing laboratory name Facility ID Pt Nom,Active,Lab Test,False,s2-EHR-Lab_result.lab_result.v0.0.1,id20,/qualifiers[id20],s2-EHR-Node.organization.v1.0.1
4075,Person,Active,104976-6,Person information panel Person,Active,General,False,s2-EHR-Node.person.v1.0.2,id1,/,
5563,Person name,Active,97845-2,Name panel Person - Pt -,Active,General,False,s2-Entity-Party_identity.person_name.v0.0.1-alpha,id1,/,
4076,Photo,Active,72170-4,Photographic image {Setting} Find Pt Doc {Role},Active,Clinical Document,False,s2-EHR-Node.person.v1.0.2,id10,/items[id10],s2-EHR-Node.media_file.v1.0.2
1574,Physical activity level (PAL) status,Active,80493-0,Activity level Patient Accel Pt Qn,Active,General,False,s2-EHR-Assessment.physical_activity_summary.v0.0.1-alpha,id3,/data[id3],
1581,Physical appearance of an individual,Active,32434-3,Physical findings General appearance Find Pt Nom Observed,Active,General,False,s2-EHR-Assessment.physical_appearance.v0.0.1-alpha,id1,/,
1093,Physical location,Active,80412-0,Encounter location Patient Loc Pt Nom,Active,General,False,s2-EHR-Admin_entry.episode_institution.v0.0.1-alpha,id19,/data[id19],
1314,Place of injury,Active,69450-5,Place of injury Facility,Active,General,False,s2-EHR-Assessment.death_summary.v1.0.0,id120,/data[id120],
4399,Plan name,Active,104977-4,Plan of care name [Identifier],Active,General,False,s2-EHR-Order.care_plan_request.v0.0.1-alpha,id18,/activities[id2]/description[id18],
2181,Position,Active,8361-8,Body position with respect to gravity Patient Type Pt Nom *,Active,General,False,s2-EHR-Direct_observation.exam.v1.1.3,id14,/state[id14],
2352,Position,Active,8361-8,Body position with respect to gravity Patient Type Pt Nom *,Active,General,False,s2-EHR-Direct_observation.height.v2.0.8,id15,/state[id15],
2482,Position,Active,8361-8,Body position with respect to gravity Patient Type Pt Nom *,Active,General,False,s2-EHR-Direct_observation.spirometry_result.v2.0.0,id116,/state[id116],
2750,Position,Active,8361-8,Body position with respect to gravity Patient Type Pt Nom *,Active,General,False,s2-EHR-Imaging.imaging_exam_result.v1.1.1,id109,/state[id109],
2771,Postal code,Active,99951-6,Postal code Entity Loc Pt Nom,Active,General,False,s2-EHR-Node.address.v1.1.0,id6,/items[id6],
5435,Postal code (ZIP code),Active,99951-6,Postal code Entity Loc Pt Nom,Active,General,False,s2-Entity-Address.address.v0.0.1-alpha,id7,/description[id7],
1662,Presenting problem,Active,56817-0,Presenting problem Patient Find Pt Nom,Active,General,False,s2-EHR-Assessment.reason_for_encounter.v1.0.2,id5,/data[id5],
1645,Problem,Active,75326-9,Problem Patient Find Pt Nom,Active,General,False,s2-EHR-Assessment.problem_diagnosis.v1.3.1,id1,/,
5411,Problem list,Active,11450-4,Problem list Patient Find Pt Nom Reported,Active,General,False,s2-EHR-Section.problem_list.v0.0.1-alpha,id1,/,
5410,Problem Related issues,Active,104895-8,Problem related issues Narrative,Active,General,False,s2-EHR-Section.problem_list_headings.v1.0.0,id5,/items[id5],
5409,Problem/diagnosis,Active,75326-9,Problem Patient Find Pt Nom,Active,General,False,s2-EHR-Section.problem_list_headings.v1.0.0,id4,/items[id4],s2-EHR-Assessment.problem_diagnosis.v1.3.1
1048,Procedural difficulty,Active,104980-8,Procedure difficulty Narrative,Active,General,False,s2-EHR-Action.procedure.v1.4.3,id70,/description[id70],
1033,Procedure,Active,67217-0,Adenomas procedure Patient Find Pt Nom PhenX,Active,General,False,s2-EHR-Action.procedure.v1.4.3,id1,/,
2741,Procedure,Active,67217-0,Adenomas procedure Patient Find Pt Nom PhenX,Active,General,False,s2-EHR-Imaging.imaging_exam_result.v1.1.1,id89,/qualifiers[id89],
1035,Procedure name,Active,29300-1,Procedure Patient Type Pt Nom,Active,General,False,s2-EHR-Action.procedure.v1.4.3,id3,/description[id3],
1046,Procedure type,Active,29300-1,Procedure Patient Type Pt Nom,Active,General,False,s2-EHR-Action.procedure.v1.4.3,id68,/description[id68],
1815,Purpose,Active,104981-6,Purpose of action Narrative,Active,General,False,s2-EHR-Direct_observation.adverse_reaction_monitoring.v1.0.0,id14,/data[id14],
3133,Purpose,Active,104911-3,Communication purpose Person Narrative,Active,General,False,s2-EHR-Node.electronic_communication.v1.0.2,id4,/items[id4],
2074,QRS axis,Active,8632-2,QRS axis Heart Angle Pt Qn EKG,Active,General,False,s2-EHR-Direct_observation.ecg_result.v1.0.4,id22,/data[id22],
2072,QRS duration,Active,8633-0,QRS duration Heart Time Pt Qn EKG,Active,General,False,s2-EHR-Direct_observation.ecg_result.v1.0.4,id15,/data[id15],
2097,QRS duration,Active,8633-0,QRS duration Heart Time Pt Qn EKG,Active,General,False,s2-EHR-Direct_observation.ecg_result.v1.0.4,id62,/data[id28]/items[id62],
1819,Reaction,Active,104982-4,Reaction presence,Active,General,False,s2-EHR-Direct_observation.adverse_reaction_monitoring.v1.0.0,id6,/data[id6],
1817,Reaction event,Active,89793-4,Event description,Active,General,False,s2-EHR-Direct_observation.adverse_reaction_monitoring.v1.0.0,id17,/data[id17],s2-EHR-Node.adverse_reaction_event.v1.0.0
1157,Reaction event summary,Active,104949-3,Adverse reaction event summary Narrative,Active,General,False,s2-EHR-Assessment.adverse_reaction_risk.v2.0.0,id130,/data[id130],s2-EHR-Node.adverse_reaction_event.v1.0.0
1160,Reaction mechanism,Active,104924-6,Reaction mechanism Narrative,Active,General,False,s2-EHR-Assessment.adverse_reaction_risk.v2.0.0,id59,/data[id59],
1034,Reason,Active,67098-4,Reason for test or procedure Patient Find Pt Nom,Active,General,False,s2-EHR-Action.procedure.v1.4.3,id15,/description[id15],
1107,Reason for admission,Active,104889-1,Admission reason Narrative,Active,General,False,s2-EHR-Admin_entry.episode_institution.v0.0.1-alpha,id9,/data[id9],
4100,Reason for an ongoing episode,Active,104921-2,Ongoing problem episode reason Narrative,Active,General,False,s2-EHR-Node.problem_qualifier.v2.0.0,id108,/items[id108],
1660,Reason for encounter,Active,104915-4,Reason for encounter Narrative,Active,General,False,s2-EHR-Assessment.reason_for_encounter.v1.0.2,id1,/,
1051,Receiver order identifier,Active,36e8ac9d-4bac-eb11-8fa0-000d3a996e40,Filler Order Number ,Active,General,False,s2-EHR-Action.procedure.v1.4.3,id57,/qualifiers[id57],
1372,Relationship,Active,54136-7,Relationship to patient Family member Type Pt Nom,Active,General,False,s2-EHR-Assessment.family_history.v2.0.5-alpha,id17,/data[id4]/items[id17],
3445,Relationship,Active,54136-7,Relationship to patient Family member Type Pt Nom,Active,General,False,s2-EHR-Node.family_prevalence.v1.0.5,id33,/items[id32]/items[id33],
1383,Relationship degree,Active,104984-0,Relationship degree Person,Active,General,False,s2-EHR-Assessment.family_history.v2.0.5-alpha,id65,/data[id4]/items[id65],
3139,Relative humidity,Active,65643-9,Relative humidity Air RelMCnc Pt Qn,Active,General,False,s2-EHR-Node.environmental_conditions.v0.0.1-alpha,id3,/items[id3],
4134,Religious affiliation,Active,81364-2,Religious or cultural beliefs [Reported],Active,General,False,s2-EHR-Node.religion.v1.1.0,id1,/,
4135,Religious affiliation,Active,81364-2,Religious or cultural beliefs [Reported],Active,General,False,s2-EHR-Node.religion.v1.1.0,id2,/items[id2],
4111,Remission status,Active,104886-7,Remission status Narrative,Active,General,False,s2-EHR-Node.problem_qualifier.v2.0.0,id90,/items[id90],
4159,Repetition timing,Active,104719-0,Direction repetition timing [Time],Active,General,False,s2-EHR-Node.service_direction.v1.0.1,id11,/items[id11],s2-EHR-Node.timing_nondaily.v1.1.2
4294,Repetition timing,Active,104719-0,Direction repetition timing [Time],Active,General,False,s2-EHR-Node.therapeutic_direction.v1.3.0,id91,/items[id91],s2-EHR-Node.timing_nondaily.v1.1.2
2730,Report identifier,Active,90084-5,Report identifier Report ID Pt Nom,Active,Clinical Document,False,s2-EHR-Imaging.imaging_exam_result.v1.1.1,id105,/qualifiers[id105],
1050,Requestor order identifier,Active,548b3af2-4bac-eb11-8fa0-000d3a996e40,Placer Order Number ID Pt Specimen Nom,Active,General,False,s2-EHR-Action.procedure.v1.4.3,id55,/qualifiers[id55],
4259,Resolution date/time,Active,95382-8,Date and time of symptom resolution Patient TmStp Pt Qn,Active,General,False,s2-EHR-Node.symptom_sign.v2.1.0,id162,/items[id162],
4110,Resolution phase,Active,104896-6,Resolution phase Narrative,Active,General,False,s2-EHR-Node.problem_qualifier.v2.0.0,id84,/items[id84],
3794,Result status,Active,92236-9,Lab observation result status Patient Type Pt Nom,Active,Lab Test,False,s2-EHR-Node.lab_analyte.v0.0.1,id3,/items[id3],
3795,Result time,Active,90056-3,Date and time lab result reported Patient TmStp Pt Qn,Active,Lab Test,False,s2-EHR-Node.lab_analyte.v0.0.1,id5,/items[id5],
4289,Review criterion,Active,104749-7,Review criteria,Active,General,False,s2-EHR-Node.therapeutic_direction.v1.3.0,id178,/items[id178],
4634,Revised Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS-R),Active,82954-9,Amyotrophic lateral sclerosis functional rating scale - revised [ALSFRS-R],Active,General,False,s2-EHR-Score.alsfrs_r.v0.0.1-alpha,id1,/,
4139,Rh Bld Type Pt Nom Confirm,Active,34961-3,Rh Bld Type Pt Nom Confirm,Active,Lab Test,False,s2-EHR-Node.RhTypePtBldNomConfirmLabObs.v1.0.0,id1.1.1,/,
1458,Risk assessment,Active,71482-4,Risk assessment {Setting} Find Pt Doc {Role},Active,Clinical Document,False,s2-EHR-Assessment.health_risk.v1.1.8,id4,/data[id4],
1448,Risk factor,Active,46467-7,Risk factors Patient Find Pt Nom,Active,General,False,s2-EHR-Assessment.health_risk.v1.1.8,id14,/data[id17]/items[id14],
1446,Risk factors,Active,46467-7,Risk factors Patient Find Pt Nom,Active,General,False,s2-EHR-Assessment.health_risk.v1.1.8,id17,/data[id17],
4066,Role,Active,104974-1,Organization role Organization Narrative,Active,General,False,s2-EHR-Node.organization.v1.0.1,id5,/items[id5],
4082,Role,Active,104900-6,Entity Role,Active,General,False,s2-EHR-Node.person.v1.0.2,id5,/items[id5],
1097,Room,Active,45403-3,Room number Patient Loc Pt Nom,Active,General,False,s2-EHR-Admin_entry.episode_institution.v0.0.1-alpha,id24,/data[id19]/items[id24],
1021,Route,Active,71468-3,Route Medication,Active,General,False,s2-EHR-Action.medication.v1.2.2,id148,/description[id141]/items[id148],
1531,Route,Active,71468-3,Route Medication,Active,General,False,s2-EHR-Assessment.medication_summary.v1.0.1,id33,/data[id9]/items[id33],
2395,Route,Active,71468-3,Route Medication,Active,General,False,s2-EHR-Direct_observation.medication_statement.v0.0.1-alpha,id31,/data[id31],
2780,Route of exposure,Active,104965-9,Exposure route Narrative,Active,General,False,s2-EHR-Node.adverse_reaction_event.v1.0.0,id18,/items[id18],
4455,Safety override,Active,104707-5,Medication safety override Narrative,Active,General,False,s2-EHR-Order.medication_order.v3.1.0,id179,/activities[id2]/description[id63]/items[id179],
4703,Sensory perception,Active,38222-6,Sensory perception Skin Find Pt Ord Observed.Braden scale,Active,General,False,s2-EHR-Score.braden_scale.v1.2.1,id5,/data[id5],
1102,Separation date,Active,52525-3,Discharge date Patient TmStp Pt Qn,Active,General,False,s2-EHR-Admin_entry.episode_institution.v0.0.1-alpha,id3,/data[id3],
2939,Serial number,Active,74715-4,Vendor serial number {Device} ID Pt Nom,Active,General,False,s2-EHR-Node.device.v1.1.2,id21,/items[id21],
1652,Severity,Active,99499-6,Condition severity Patient Find Pt Nom,Active,General,False,s2-EHR-Assessment.problem_diagnosis.v1.3.1,id6,/data[id6],
4280,Severity category,Active,64750-3,Severity of symptoms Patient Find Pt Ord,Active,General,False,s2-EHR-Node.symptom_sign.v2.1.0,id22,/items[id22],
2777,Severity of reaction,Active,bd43437a-356f-ec11-8fae-000d3a996e40,Severity of reaction Type Pt Patient Nom,Active,General,False,s2-EHR-Node.adverse_reaction_event.v1.0.0,id11,/items[id11],
5514,Sex,Active,46098-0,Sex Patient Type Pt Nom,Active,General,False,s2-Entity-Node.person_additional_data_iso.v0.0.1-alpha,id2,/items[id2],
1417,Sex assigned at birth,Active,76689-9,Sex assigned At birth Patient Type Pt Nom,Active,General,False,s2-EHR-Assessment.gender.v1.1.1,id20,/data[id20],
1586,Skin colour,Active,39107-8,Color Skin Type Pt Nom,Active,General,False,s2-EHR-Assessment.physical_appearance.v0.0.1-alpha,id6,/data[id6],
2944,Software version,Active,55081-4,Product version code Software,Active,General,False,s2-EHR-Node.device.v1.1.2,id26,/items[id26],
1106,Source category,Active,104910-5,Admission source category Narrative,Active,General,False,s2-EHR-Admin_entry.episode_institution.v0.0.1-alpha,id8,/data[id8],
4240,Source site,Active,31208-2,Specimen source Prid Pt Nom,Active,Lab Test,False,s2-EHR-Node.specimen.v1.1.2,id88,/items[id88],
4444,Specific directions description,Active,104792-7,Medication administration specific directions,Active,General,False,s2-EHR-Order.medication_order.v3.1.0,id174,/activities[id2]/description[id174],
3796,Specific methodology,Active,85069-3,Lab test method Specimen Type Pt Nom *,Active,Lab Test,False,s2-EHR-Node.lab_analyte.v0.0.1,id8,/items[id8],s2-EHR-Node.detailed_lab_methodology.v0.0.1
2817,Specific site,Active,39111-0,Body site Patient Anat Pt Nom,Active,General,False,s2-EHR-Node.anatomical_location.v1.2.2,id66,/items[id66],
2782,Specific substance,Active,88636-6,Known exposure Patient Prid Pt Nom,Active,General,False,s2-EHR-Node.adverse_reaction_event.v1.0.0,id2,/items[id2],
4235,Specimen collector identifier,Active,71749-6,Personnel unique identifier Personnel ID Pt Nom,Active,General,False,s2-EHR-Node.specimen.v1.1.2,id71,/items[id71],
4196,Specimen container,Active,74384-9,Specimen container Specimen Type Pt Nom,Active,Lab Test,False,s2-EHR-Node.specimen_container.v1.0.0,id1,/,
4231,Specimen quality issue,Active,93047-9,Specimen condition Specimen Type Pt Nom,Active,Lab Test,False,s2-EHR-Node.specimen.v1.1.2,id43,/items[id43],
1718,Specimen summary,Active,68992-7,Specimen-related information panel Specimen - Pt -,Active,Lab Test,False,s2-EHR-Assessment.specimen_summary.v1.1.0,id1,/,
4033,Specimen surce,Active,31208-2,Specimen source Prid Pt Nom,Active,Lab Test,False,s2-EHR-Node.notifiable_condition.v0.0.1-alpha,id2,/items[id2],
4227,Specimen type,Active,66746-9,Specimen type Specimen Type Pt Nom,Active,Lab Test,False,s2-EHR-Node.specimen.v1.1.2,id30,/items[id30],
4429,Start criterion,Active,104784-4,Medication start criterion Narrative,Active,General,False,s2-EHR-Order.medication_order.v3.1.0,id12,/activities[id2]/description[id114]/items[id12],
1214,Start Date,Active,95895-9,Start date Event Date Pt Qn,Active,General,False,s2-EHR-Assessment.art_cycle_summary.v1.0.0,id5,/data[id5],
1248,Start Date,Active,95895-9,Start date Event Date Pt Qn,Active,General,False,s2-EHR-Assessment.breast_feeding_summary.v0.0.1-alpha,id11,/data[id8]/items[id11],
1276,Start Date,Active,95895-9,Start date Event Date Pt Qn,Active,General,False,s2-EHR-Assessment.contraceptive_summary.v1.0.0,id149,/data[id30]/items[id149],
1281,Start Date,Active,95895-9,Start date Event Date Pt Qn,Active,General,False,s2-EHR-Assessment.contraceptive_summary.v1.0.0,id14,/data[id30]/items[id65]/items[id14],
1337,Start Date,Active,95895-9,Start date Event Date Pt Qn,Active,General,False,s2-EHR-Assessment.device_summary.v0.0.1-alpha,id9,/data[id23]/items[id9],
1746,Start date,Active,95895-9,Start date Event Date Pt Qn,Active,General,False,s2-EHR-Assessment.substance_use_summary.v0.0.1-alpha,id15,/data[id13]/items[id15],
1778,Start date,Active,95895-9,Start date Event Date Pt Qn,Active,General,False,s2-EHR-Assessment.tobacco_smoking_summary.v1.1.1-alpha,id14,/data[id30]/items[id65]/items[id14],
4412,Start date,Active,95895-9,Start date Event Date Pt Qn,Active,General,False,s2-EHR-Order.informed_consent_request.v0.0.1-alpha,id10,/activities[id3]/description[id10],
1013,Start date/time,Active,61136-8,Start time Study,Active,General,False,s2-EHR-Action.imaging_exam.v0.0.1-alpha,id17,/qualifiers[id17],
4220,Start date/time,Active,345b13d7-cde7-ee11-8869-6045bdc71c8b,Start date and time,Active,General,False,s2-EHR-Node.specimen_processing.v1.0.0,id97,/items[id97],
4430,Start date/time,Active,95895-9,Start date Event Date Pt Qn,Active,General,False,s2-EHR-Order.medication_order.v3.1.0,id13,/activities[id2]/description[id114]/items[id13],
2031,State of dress,Active,8352-7,Clothing worn during measure Patient Type Pt Nom,Active,General,False,s2-EHR-Direct_observation.body_weight.v2.1.6,id10,/state[id10],
2770,State/Territory/Province,Active,99950-8,State Entity Loc Pt Nom,Active,General,False,s2-EHR-Node.address.v1.1.0,id5,/items[id5],
5437,State/territory/province identifier,Active,99950-8,State Entity Loc Pt Nom,Active,General,False,s2-Entity-Address.address.v0.0.1-alpha,id9,/description[id9],
1338,Status,Active,104959-2,Device fitting or implant status,Active,General,False,s2-EHR-Assessment.device_summary.v0.0.1-alpha,id3,/data[id3],
1651,Status,Active,99493-9,Condition clinical status Patient Find Pt Nom,Active,General,False,s2-EHR-Assessment.problem_diagnosis.v1.3.1,id47,/data[id47],s2-EHR-Node.problem_qualifier.v2.0.0
4432,Stop criterion,Active,104746-3,Medication stop criteria,Active,General,False,s2-EHR-Order.medication_order.v3.1.0,id17,/activities[id2]/description[id114]/items[id17],
4431,Stop date/time,Active,104807-3,Medication cessation date time,Active,General,False,s2-EHR-Order.medication_order.v3.1.0,id14,/activities[id2]/description[id114]/items[id14],
2766,Structured address,Active,99952-4,Address panel Entity - Pt -,Active,General,False,s2-EHR-Node.address.v1.1.0,id21,/items[id21],s2-EHR-Node.structured_address.v0.0.1
4249,Structured address,Active,99952-4,Address panel Entity - Pt -,Active,General,False,s2-EHR-Node.structured_address.v0.0.1,id1,/,
1331,Structured body site,Active,72369-2,Body site identification panel Patient - Pt -,Active,General,False,s2-EHR-Assessment.device_summary.v0.0.1-alpha,id14,/data[id23]/items[id14],s2-EHR-Node.anatomical_location.v1.2.2
4080,Structured name,Active,97845-2,Name panel Person - Pt -,Active,General,False,s2-EHR-Node.person.v1.0.2,id3,/items[id3],s2-EHR-Node.structured_name.v1.0.1
4250,Structured name of a person,Active,97845-2,Name panel Person - Pt -,Active,General,False,s2-EHR-Node.structured_name.v1.0.1,id1,/,
1159,Substance,Active,104986-5,Substance,Active,General,False,s2-EHR-Assessment.adverse_reaction_risk.v2.0.0,id3,/data[id3],
1818,Substance,Active,22ccd4e5-306f-ec11-8fae-000d3a996e40,Substance Code ID Pt Patient Nom,Active,General,False,s2-EHR-Direct_observation.adverse_reaction_monitoring.v1.0.0,id5,/data[id5],
1816,Substance details,Active,74078-7,Medication or other substance details panel [AHRQ],Active,General,False,s2-EHR-Direct_observation.adverse_reaction_monitoring.v1.0.0,id15,/data[id15],s2-EHR-Node.medication.v2.0.1
4437,Substitution direction,Active,104804-0,Medication substitution criterion Medication Narrative,Active,General,False,s2-EHR-Order.medication_order.v3.1.0,id133,/activities[id2]/description[id130]/items[id133],
4254,Suffix,Active,97850-2,Name suffix Person Pn Pt Nom,Active,General,False,s2-EHR-Node.structured_name.v1.0.1,id7,/items[id7],
5571,Suffix,Active,97850-2,Name suffix Person Pn Pt Nom,Active,General,False,s2-Entity-Party_identity.person_name.v0.0.1-alpha,id6,/description[id6],
1163,Supporting clinical record information,Active,104987-3,Supporting clinical information [Identifier],Active,General,False,s2-EHR-Assessment.adverse_reaction_risk.v2.0.0,id48,/qualifiers[id48],
4987,Systolic blood pressure,Active,8480-6,Intravascular systolic Arterial system Pres Pt Qn,Active,General,False,s2-EHR-Score.hannallah_pain_scale.v0.0.1-alpha,id5,/data[id5],
2716,Target body site,Active,39111-0,Body site Patient Anat Pt Nom,Active,General,False,s2-EHR-Imaging.imaging_exam_result.v1.1.1,id56,/data[id56],
2502,Telecommunication Record,Active,99948-2,Telecommunication panel Entity - Pt -,Active,General,False,s2-EHR-Direct_observation.telecommunication.v0.0.1-alpha,id1,/,
4293,Therapeutic Direction duration,Active,104793-5,Therapeutic direction duration,Active,General,False,s2-EHR-Node.therapeutic_direction.v1.3.0,id67,/items[id67],
1528,Therapeutic intent,Active,104803-2,Therapeutic intent [Interpretation] Narrative,Active,General,False,s2-EHR-Assessment.medication_summary.v1.0.1,id21,/data[id9]/items[id21],
2396,Therapeutic intent,Active,104803-2,Therapeutic intent [Interpretation] Narrative,Active,General,False,s2-EHR-Direct_observation.medication_statement.v0.0.1-alpha,id32,/data[id32],
4442,Therapeutic intent,Active,104803-2,Therapeutic intent [Interpretation] Narrative,Active,General,False,s2-EHR-Order.medication_order.v3.1.0,id149,/activities[id2]/description[id149],
4481,Therapeutic intent,Active,104803-2,Therapeutic intent [Interpretation] Narrative,Active,General,False,s2-EHR-Order.supplemental_oxygen_order.v0.0.1-alpha,id30,/activities[id2]/description[id30],
4504,Therapeutic intent,Active,104803-2,Therapeutic intent [Interpretation] Narrative,Active,General,False,s2-EHR-Order.therapeutic_item_order.v0.0.1-alpha,id149,/activities[id2]/description[id149],
1456,Time period,Active,66267-6,Time period Patient Time Pt Qn PhenX,Active,General,False,s2-EHR-Assessment.health_risk.v1.1.8,id24,/data[id24],
4251,Title,Active,97849-4,Name prefix Person Pn Pt Nom,Active,General,False,s2-EHR-Node.structured_name.v1.0.1,id2,/items[id2],
5570,Title,Active,8ac64f3b-8ea7-eb11-8fa0-000d3a996e40,Name Title PN Pt Person Nom,Active,General,False,s2-Entity-Party_identity.person_name.v0.0.1-alpha,id5,/description[id5],
3395,Tooth position,Active,34002-6,Tooth position {Tooth} Find Pt Nom,Active,General,False,s2-EHR-Node.exam-tooth.v0.0.1-alpha,id13.1,/items[id13.1],
4453,Total daily amount,Active,104810-7,Medication total daily amount [#] 24 hour Medication,Active,General,False,s2-EHR-Order.medication_order.v3.1.0,id152,/activities[id2]/description[id63]/items[id151]/items[id152],
4452,Total daily effective dose,Active,104775-2,Medication total daily effective dose [Dosage] Medication,Active,General,False,s2-EHR-Order.medication_order.v3.1.0,id151,/activities[id2]/description[id63]/items[id151],
1041,Total duration,Active,89875-9,Procedure duration Patient Time Procedure dur Qn,Active,General,False,s2-EHR-Action.procedure.v1.4.3,id62,/description[id62],
4701,Total score,Active,38227-5,Braden scale score.total Patient Score Pt Qn Observed.Braden scale,Active,General,False,s2-EHR-Score.braden_scale.v1.2.1,id23,/data[id23],
