SourceCode,SourceDescription,SourceTermStatus,TargetSourceCode,TargetDescription,TargetTermStatus,TargetDomain,IsRestricted,Source Archetype ID,Source Archetype Node ID,Source Archetype path,Source Archetype reference ID,,,,,,,,
1484,Wet bulb globe temperature,Active,0979ffa6-7082-ef11-8870-6045bdc71c8b,Wet bulb globe temperature,Active,General,False,s2-EHR-Info_node.environmental_conditions.v1,id11,/items[id11],,,,,,,,,
1485,Atmospheric pressure,Active,20053-5,Pressure Atmosphere Pres Pt Qn,Active,General,False,s2-EHR-Info_node.environmental_conditions.v1,id12,/items[id12],,,,,,,,,
1486,Environmental conditions,Active,6a144fae-7082-ef11-8870-6045bdc71c8b,Environmental conditions panel,Active,General,False,s2-EHR-Info_node.environmental_conditions.v1,id1,/,,,,,,,,,
1487,Description,Active,104978-2,Problem family prevalence description Patient Find Pt Nar,Active,General,False,s2-EHR-Info_node.family_prevalence.v1,id31,/items[id31],,,,,,,,,
1488,Genetic predisposition?,Active,104894-1,Genetic predisposition indicator Person Find Pt Nar,Active,General,False,s2-EHR-Info_node.family_prevalence.v1,id56,/items[id56],,,,,,,,,
1489,Inheritance type,Active,104909-7,Inheritance type Patient Find Pt Nar,Active,General,False,s2-EHR-Info_node.family_prevalence.v1,id57,/items[id57],,,,,,,,,
1490,Relationship,Active,54136-7,Relationship to patient Family member Type Pt Nom,Active,General,False,s2-EHR-Info_node.family_prevalence.v1,id33,/items[id32]/items[id33],,,,,,,,,
1491,Family line,Active,104908-9,Relationship family line Person Find Pt Nar,Active,General,False,s2-EHR-Info_node.family_prevalence.v1,id52,/items[id32]/items[id52],,,,,,,,,
1492,Biological sex,Active,46098-0,Sex Patient Type Pt Nom,Active,General,False,s2-EHR-Info_node.family_prevalence.v1,id34,/items[id32]/items[id34],,,,,,,,,
1493,Number affected,Active,104899-0,Number of affected family members Patient Num Pt Qn,Active,General,False,s2-EHR-Info_node.family_prevalence.v1,id35,/items[id32]/items[id35],,,,,,,,,
1494,Number eligible,Active,104892-5,Number of potentially affected by condition Family member Num Pt Qn,Active,General,False,s2-EHR-Info_node.family_prevalence.v1,id55,/items[id32]/items[id55],,,,,,,,,
1495,Affected family,Active,104929-5,Family member problem Family member Type Pt Nar,Active,General,False,s2-EHR-Info_node.family_prevalence.v1,id32,/items[id32],,,,,,,,,
1496,Family prevalence,Active,104979-0,Problem family prevalence details Patient Pn Pt Nom,Active,General,False,s2-EHR-Info_node.family_prevalence.v1,id1,/,,,,,,,,,
1497,Flow rate,Active,3151-8,Oxygen inhaled Inhl gas VRat Pt Qn,Active,General,False,s2-EHR-Info_node.inspired_oxygen.v1,id52,/items[id52],,,,,,,,,
1498,FiO2,Active,71835-3,Oxygen/Gas.total Inhl gas VFr.DF Pt Qn,Active,General,False,s2-EHR-Info_node.inspired_oxygen.v1,id53,/items[id53],,,,,,,,,
1499,Percent O2,Active,3150-0,Oxygen/Gas.total Inhl gas VFr Pt Qn,Active,General,False,s2-EHR-Info_node.inspired_oxygen.v1,id54,/items[id54],,,,,,,,,
1500,On air,Active,107116-6,On room air indicator,Active,General,False,s2-EHR-Info_node.inspired_oxygen.v1,id58,/items[id58],,,,,,,,,
1501,Method of oxygen delivery,Active,107117-4,Oxygen delivery method,Active,General,False,s2-EHR-Info_node.inspired_oxygen.v1,id55,/items[id55],,,,,,,,,
1502,Oxygen delivery detail,Active,107115-8,Oxygen delivery description,Active,General,False,s2-EHR-Info_node.inspired_oxygen.v1,id59,/items[id59],,,,,,,,,
1503,Inspired oxygen,Active,107151-3,Inspired oxygen information panel,Active,General,False,s2-EHR-Info_node.inspired_oxygen.v1,id1,/,,,,,,,,,
1504,Result status,Active,92236-9,Lab observation result status Patient Type Pt Nom,Active,Lab Test,False,s2-EHR-Info_node.lab_analyte.v0,id3,/items[id3],,,,,,,,,
1505,Result time,Active,90056-3,Date and time lab result reported Patient TmStp Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.lab_analyte.v0,id5,/items[id5],,,,,,,,,
1506,Test method,Active,85069-3,Lab test method Specimen Type Pt Nom *,Active,Lab Test,False,s2-EHR-Info_node.lab_analyte.v0,id8,/items[id8],,,,,,,,,
1507,Specimen,Active,66746-9,Observation Specimen Type Pt Nom,Active,Lab Test,False,s2-EHR-Info_node.lab_analyte.v0,id9,/items[id9],s2-EHR-Info_node.specimen_details.v1,,,,,,,,
1508,Lab analyte result structure,Active,cbfb8ff4-7082-ef11-8870-6045bdc71c8b,Lab result detais panel,Active,General,False,s2-EHR-Info_node.lab_analyte.v0,id1,/,,,,,,,,,
1509,Lab result with coded value,Active,cb54981e-318e-ef11-8872-6045bdc71c8b,Coded laboratory test details panel,Active,General,False,s2-EHR-Info_node.lab_analyte_coded.v0,id1.1,/,,,,,,,,,
1510,ABO group Bld Type Pt Nom,Active,883-9,ABO group Bld Type Pt Nom,Active,Lab Test,False,s2-EHR-Info_node.ABOGroupTypePtBldNomLabObs.v1,id1.1.1,/,,,,,,,,,
1511,Clarity Urine Type Pt Nom,Active,32167-9,Clarity Urine Type Pt Nom,Active,Lab Test,False,s2-EHR-Info_node.ClarityTypePtUrineNomLabObs.v1,id1.1.1,/,,,,,,,,,
1512,Color Urine Type Pt Nom,Active,5778-6,Observation Urine Color Pt Nom,Active,Lab Test,False,s2-EHR-Info_node.ColorTypePtUrineNomLabObs.v1,id1.1.1,/,,,,,,,,,
1513,Odor Urine Type Pt Nom,Active,34533-0,Odor Urine Type Pt Nom,Active,Lab Test,False,s2-EHR-Info_node.OdorTypePtUrineNomLabObs.v1,id1.1.1,/,,,,,,,,,
1514,Rh Bld Type Pt Nom,Active,10331-7,Rh Bld Type Pt Nom,Active,Lab Test,False,s2-EHR-Info_node.RhTypePtBldNomLabObs.v1,id1.1.1,/,,,,,,,,,
1515,Lab result with coded ordinal value,Active,8dbff427-318e-ef11-8872-6045bdc71c8b,Ordinal laboratory test details panel,Active,General,False,s2-EHR-Info_node.lab_analyte_ordinal.v0,id1.1,/,,,,,,,,,
1516,Bilirubin.total [Presence] in Urine,Active,1977-8,Bilirubin Urine PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.BilirubinPrThrPtUrineOrdLabObs.v1,id1.1.1,/,,,,,,,,,
1517,Glucose [Presence] in Urine,Active,2349-9,Glucose Urine PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.GlucosePrThrPtUrineOrdLabObs.v1,id1.1.1,/,,,,,,,,,
1518,Hemoglobin [Presence] in Urine,Active,725-2,Hemoglobin Urine PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.HemoglobinPrThrPtUrineOrdLabObs.v1,id1.1.1,/,,,,,,,,,
1519,Ketones [Presence] in Urine,Active,33903-6,Ketones Urine PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.KetonesPrThrPtUrineOrdLabObs.v1,id1.1.1,/,,,,,,,,,
1520,Leukocyte esterase [Presence] in Urine,Active,105103-6,Leukocyte esterase Urine PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.LeukocyteesterasePrThrPtUrineOrdLabObs.v1,id1.1.1,/,,,,,,,,,
1521,Nitrite [Presence] in Urine,Active,32710-6,Nitrite Urine PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.NitritePrThrPtUrineOrdLabObs.v1,id1.1.1,/,,,,,,,,,
1522,Protein [Presence] in Urine,Active,2887-8,Protein Urine PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.ProteinPrThrPtUrineOrdLabObs.v1,id1.1.1,/,,,,,,,,,
1523,Reducing substances Urine PrThr Pt Ord,Active,5809-9,Reducing substances Urine PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.ReducingsubstancesPrThrPtUrineOrdLabObs.v1,id1.1.1,/,,,,,,,,,
1524,Quantitative lab analyte result,Active,43f93831-318e-ef11-8872-6045bdc71c8b,Quantitative laboratory test details panel,Active,General,False,s2-EHR-Info_node.lab_analyte_quantitative.v0,id1.1,/,,,,,,,,,
1525,Alanine aminotransferase Ser/Plas CCnc Pt Qn,Active,1742-6,Alanine aminotransferase Ser/Plas CCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.AlanineAminotransferaseCCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1526,Albumin/Globulin Ser/Plas MRto Pt Qn,Active,1759-0,Albumin/Globulin Ser/Plas MRto Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.AlbuminGlobulinMRtoPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1527,Albumin Ser/Plas MCnc Pt Qn,Active,1751-7,Albumin Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.AlbuminMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1528,Alkaline phosphatase Ser/Plas CCnc Pt Qn,Active,6768-6,Alkaline phosphatase Ser/Plas CCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.AlkalinePhosphataseCCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1529,Amphetamines Urine MCnc Pt Qn,Active,8150-5,Amphetamines Urine MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.AmphetaminesMCncPtUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
1530,Anion gap Ser/Plas SCnc Pt Qn,Active,33037-3,Anion gap Ser/Plas SCnc Pt Qn Calculated,Active,Lab Test,False,s2-EHR-Info_node.AniongapSCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1531,Aspartate aminotransferase Ser/Plas CCnc Pt Qn,Active,1920-8,Aspartate aminotransferase Ser/Plas CCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.AspartateAminotransferaseCCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1532,Base excess BldA SCnc Pt Qn Calculated,Active,1925-7,Base excess BldA SCnc Pt Qn Calculated,Active,Lab Test,False,s2-EHR-Info_node.BaseExcessSCncPtBldAQnLabObs.v1,id1.1.1,/,,,,,,,,,
1533,Base excess BldV SCnc Pt Qn Calculated,Active,1927-3,Base excess BldV SCnc Pt Qn Calculated,Active,Lab Test,False,s2-EHR-Info_node.BaseExcessSCncPtBldVQnLabObs.v1,id1.1.1,/,,,,,,,,,
1534,Base deficit BldA SCnc Pt Qn,Active,1922-4,Base deficit BldA SCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.BasedeficitSCncPtBldAQnLabObs.v1,id1.1.1,/,,,,,,,,,
1535,Base deficit BldV SCnc Pt Qn,Active,1924-0,Base deficit BldV SCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.BasedeficitSCncPtBldVQnLabObs.v1,id1.1.1,/,,,,,,,,,
1536,Benzoylecgonine Urine MCnc Pt Qn,Active,3394-4,Benzoylecgonine Urine MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.BenzoylecgonineMCncPtUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
1537,Bicarbonate BldA SCnc Pt Qn,Active,1960-4,Bicarbonate BldA SCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.BicarbonateSCncPtBldAQnLabObs.v1,id1.1.1,/,,,,,,,,,
1538,Bicarbonate BldV SCnc Pt Qn,Active,14627-4,Bicarbonate BldV SCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.BicarbonateSCncPtBldVQnLabObs.v1,id1.1.1,/,,,,,,,,,
1539,Bicarbonate Ser/Plas SCnc Pt Qn,Active,1963-8,Bicarbonate Ser/Plas SCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.BicarbonateSCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1540,Bilirubin Ser/Plas MCnc Pt Qn,Active,1975-2,Bilirubin Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.BilirubinMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1541,Bilirubin.total [Mass/volume] in Urine,Active,1978-6,Bilirubin Urine MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.BilirubinMCncPtUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
1542,Bilirubin.glucuronidated+Bilirubin.albumin bound Ser/Plas MCnc Pt Qn,Active,1968-7,Bilirubin.glucuronidated+Bilirubin.albumin bound Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.BilirubinglucuronidatedBilirubinalbuminboundMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1543,Calcium Ser/Plas MCnc Pt Qn,Active,17861-6,Calcium Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CalciumMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1544,Calcium.ionized Ser/Plas MCnc Pt Qn,Active,17863-2,Calcium.ionized Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CalciumionizedMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1545,Cannabinoids Urine MCnc Pt Qn,Active,42860-7,Cannabinoids Urine MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CannabinoidsMCncPtUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
1546,Carbon dioxide adjusted to patient's actual temperature BldA PPres Pt Qn,Active,32771-8,Carbon dioxide adjusted to patient's actual temperature BldA PPres Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CarbonDioxideAdjustedToPatientsActualTemperaturePPresPtBldAQnLabObs.v1,id1.1.1,/,,,,,,,,,
1547,Carbon dioxide BldA PPres Pt Qn,Active,2019-8,Carbon dioxide BldA PPres Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CarbonDioxidePPresPtBldAQnLabObs.v1,id1.1.1,/,,,,,,,,,
1548,Carbon dioxide BldV PPres Pt Qn,Active,2021-4,Carbon dioxide BldV PPres Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CarbonDioxidePPresPtBldVQnLabObs.v1,id1.1.1,/,,,,,,,,,
1549,Carbon dioxide Ser/Plas SCnc Pt Qn,Active,2028-9,Carbon dioxide Ser/Plas SCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CarbonDioxideSCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1550,Carbon dioxide BldA SCnc Pt Qn,Active,2026-3,Carbon dioxide BldA SCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CarbondioxideSCncPtBldAQnLabObs.v1,id1.1.1,/,,,,,,,,,
1551,Carbon dioxide BldV SCnc Pt Qn,Active,2027-1,Carbon dioxide BldV SCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CarbondioxideSCncPtBldVQnLabObs.v1,id1.1.1,/,,,,,,,,,
1552,Carbon dioxide adjusted to patient's actual temperature BldV PPres Pt Qn,Active,40619-9,Carbon dioxide adjusted to patient's actual temperature BldV PPres Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CarbondioxideadjustedtopatientsactualtemperaturePPresPtBldVQnLabObs.v1,id1.1.1,/,,,,,,,,,
1553,Chloride Ser/Plas SCnc Pt Qn,Active,2075-0,Chloride Ser/Plas SCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.ChlorideSCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1554,Cholesterol.in HDL Ser/Plas MCnc Pt Qn,Active,2085-9,Cholesterol.in HDL Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CholesterolInHDLMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1555,Cholesterol.in LDL/Cholesterol.in HDL Ser/Plas MRto Pt Qn,Active,11054-4,Cholesterol.in LDL/Cholesterol.in HDL Ser/Plas MRto Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CholesterolInLDLCholesterolInHDLMRtoPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1556,Cholesterol.in LDL Ser/Plas MCnc Pt Qn,Active,2089-1,Cholesterol.in LDL Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CholesterolInLDLMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1557,Cholesterol Ser/Plas MCnc Pt Qn,Active,2093-3,Cholesterol Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CholesterolMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1558,Cholesterol.in VLDL Ser/Plas MCnc Pt Qn,Active,2091-7,Cholesterol.in VLDL Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CholesterolinVLDLMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1559,Cholesterol.total/Cholesterol.in HDL Ser/Plas MRto Pt Qn,Active,9830-1,Cholesterol.total/Cholesterol.in HDL Ser/Plas MRto Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CholesteroltotalCholesterolinHDLMRtoPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1560,Coagulation tissue factor induced PPP Time Pt Qn Coag,Active,5902-2,Coagulation tissue factor induced PPP Time Pt Qn Coag,Active,Lab Test,False,s2-EHR-Info_node.CoagulationTissueFactorInducedTimePtPPPQnCoagLabObs.v1,id1.1.1,/,,,,,,,,,
1561,Creatinine Ser/Plas MCnc Pt Qn,Active,2160-0,Creatinine Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CreatinineMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1562,Erythrocyte distribution width RBC Ratio Pt Qn,Active,30385-9,Observation RBC DistWidth Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.ErythrocyteDistributionWidthRatioPtRBCQnLabObs.v1,id1.1.1,/,,,,,,,,,
1563,Erythrocyte mean corpuscular hemoglobin concentration RBC MCnc Pt Qn,Active,28540-3,Hemoglobin RBC EntMCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.ErythrocyteMeanCorpuscularHemoglobinConcentrationMCncPtRBCQnLabObs.v1,id1.1.1,/,,,,,,,,,
1564,Erythrocyte mean corpuscular hemoglobin RBC EntMass Pt Qn,Active,28539-5,Hemoglobin RBC EntMass Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.ErythrocyteMeanCorpuscularHemoglobinEntMassPtRBCQnLabObs.v1,id1.1.1,/,,,,,,,,,
1565,Erythrocyte mean corpuscular volume RBC EntVol Pt Qn,Active,30428-7,Observation RBC EntMeanVol Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.ErythrocytemeancorpuscularvolumeEntVolPtRBCQnLabObs.v1,id1.1.1,/,,,,,,,,,
1566,Erythrocytes Bld NCnc Pt Qn,Active,26453-1,Erythrocytes Bld NCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.ErythrocytesNCncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
1567,Globulin Plas MCnc Pt Qn,Active,13536-8,Globulin Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.GlobulinMCncPtPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1568,Globulin Ser MCnc Pt Qn,Active,2336-6,Globulin Ser MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.GlobulinMCncPtSerQnLabObs.v1,id1.1.1,/,,,,,,,,,
1569,Glomerular filtration rate/1.73 sq M.predicted Ser/Plas/Bld ArVRat Pt Qn,Active,69405-9,Glomerular filtration rate Ser/Plas/Bld ArVRat Pt Qn Based on 1.73 sq M,Active,Lab Test,False,s2-EHR-Info_node.Glomerularfiltrationrate173sqMpredictedArVRatPtSerPlasBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
1570,Glucose Ser/Plas MCnc Pt Qn,Active,2345-7,Glucose Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.GlucoseMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1571,Glucose [Mass/volume] in Urine,Active,2350-7,Glucose Urine MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.GlucoseMCncPtUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
1572,Hematocrit Bld VFr Pt Qn,Active,20570-8,Erythrocyte/Blood Bld VFr Pt Qn Calculated,Active,Lab Test,False,s2-EHR-Info_node.HematocritVFrPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
1573,Hemoglobin BldA MCnc Pt Qn,Active,30313-1,Hemoglobin BldA MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.HemoglobinMCncPtBldAQnLabObs.v1,id1.1.1,/,,,,,,,,,
1574,Hemoglobin Bld MCnc Pt Qn,Active,718-7,Hemoglobin Bld MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.HemoglobinMCncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
1575,Hemoglobin BldV MCnc Pt Qn,Active,30350-3,Hemoglobin BldV MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.HemoglobinMCncPtBldVQnLabObs.v1,id1.1.1,/,,,,,,,,,
1576,Coagulation tissue factor induced.INR PPP RelTime Pt Qn Coag,Active,6301-6,Coagulation tissue factor induced.INR PPP RelTime Pt Qn Coag,Active,Lab Test,False,s2-EHR-Info_node.INRCoagulationtissuefactorinducedINRRelTimePtPPPQnCoagLabObs.v1,id1.1.1,/,,,,,,,,,
1577,Iron binding capacity Ser/Plas MCnc Pt Qn,Active,2500-7,Iron binding capacity Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.IronBindingCapacityMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1578,Iron Ser/Plas MCnc Pt Qn,Active,2498-4,Iron Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.IronMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1579,Iron saturation Ser/Plas MFr Pt Qn,Active,2502-3,Iron saturation Ser/Plas MFr Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.IronSaturationMCrtoPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
1580,Iron binding capacity.unsaturated Ser/Plas MCnc Pt Qn,Active,2501-5,Iron binding capacity.unsaturated Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.IronbindingcapacityunsaturatedMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
